trigger,target_id,name,ra,dec,pos_err_arcsec,enhanced,z_limit,has_position,curve_url
1111672,01111672,GRB220623A,09 41 35.15,+75 49 16.5,3.6,No,2.8,True,https://www.swift.ac.uk/xrt_curves/01111672/
1111002,01111002,BAT_Trigger_1111002,19 58 10.88,+35 06 34.2,3.9,No,,True,https://www.swift.ac.uk/xrt_curves/01111002/
1110821,01110821,GRB220618A,02 35 57.02,+55 12 54.1,1.9,Yes,4.4,True,https://www.swift.ac.uk/xrt_curves/01110821/
1110090,01110090,GRB220611A,04 26 03.40,-37 15 32.4,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01110090/
1108515,01108515,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/01108515/
1107466,01107466,GRB220521A,18 20 55.15,+10 22 19.9,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01107466/
1107050,01107050,GRB220518A,03 41 22.26,-47 35 02.4,1.9,Yes,2.5,True,https://www.swift.ac.uk/xrt_curves/01107050/
1104692,01104692,GRB220430A,06 30 27.04,+09 32 50.3,1.9,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/01104692/
1104343,01104343,GRB220427A,18 23 33.20,-56 15 17.4,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/01104343/
1102281,01102281,GRB220412A,08 15 51.73,+30 20 32.4,3.8,No,,True,https://www.swift.ac.uk/xrt_curves/01102281/
1101675,01101675,GRB220408A,13 29 40.02,+47 04 08.1,3.5,No,3.8,True,https://www.swift.ac.uk/xrt_curves/01101675/
1101053,01101053,GRB220403B,12 46 00.85,+89 11 01.9,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/01101053/
1100848,01100848,BAT_Trigger_1100848,,,,,,False,https://www.swift.ac.uk/xrt_curves/01100848/
1099310,01099310,GRB220325A,17 57 56.98,-07 02 12.9,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/01099310/
1098132,01098132,GRB220319A,14 32 54.07,+61 17 38.8,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/01098132/
1095288,01095288,GRB220306B,00 21 32.96,+71 21 47.7,3.8,No,,True,https://www.swift.ac.uk/xrt_curves/01095288/
1095215,01095215,GRB220305A,07 10 23.61,-37 40 48.5,3.7,No,3.6,True,https://www.swift.ac.uk/xrt_curves/01095215/
1094950,01094950,GRB220302A,20 05 43.64,+49 23 17.9,4.0,No,,True,https://www.swift.ac.uk/xrt_curves/01094950/
1093742,01093742,GRB220118A,12 49 04.66,+22 54 59.2,3.5,No,3.8,True,https://www.swift.ac.uk/xrt_curves/01093742/
1093592,01093592,GRB220117A,06 06 17.54,-28 26 16.7,3.5,No,4.2,True,https://www.swift.ac.uk/xrt_curves/01093592/
1091101,01091101,GRB211227A,08 48 35.75,-02 44 08.2,3.8,No,3.8,True,https://www.swift.ac.uk/xrt_curves/01091101/
1090472,01090472,GRB211221A,05 15 35.61,+00 54 51.9,3.5,No,2.0,True,https://www.swift.ac.uk/xrt_curves/01090472/
1088376,01088376,GRB211207A,09 58 29.97,-24 21 35.0,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/01088376/
1086826,01086826,GRB211203A,,,,,,False,https://www.swift.ac.uk/xrt_curves/01086826/
1085430,01085430,GRB211129A,18 18 19.45,+31 47 17.1,3.7,No,2.3,True,https://www.swift.ac.uk/xrt_curves/01085430/
1082569,01082569,GRB211105A,,,,,,False,https://www.swift.ac.uk/xrt_curves/01082569/
1081113,01081113,GRB211025A,10 49 32.18,+31 30 46.3,3.7,No,3.7,True,https://www.swift.ac.uk/xrt_curves/01081113/
1080859,01080859,GRB211023B,11 21 14.58,+39 08 08.7,3.6,No,2.7,True,https://www.swift.ac.uk/xrt_curves/01080859/
1078701,01078701,GRB211010A,,,,,,False,https://www.swift.ac.uk/xrt_curves/01078701/
1076121,01076121,BAT_Trigger_1076121,,,,,,False,https://www.swift.ac.uk/xrt_curves/01076121/
1075565,01075565,GRB210930A,13 09 36.48,+48 37 43.0,3.7,No,2.1,True,https://www.swift.ac.uk/xrt_curves/01075565/
1073893,01073893,GRB210919A,05 21 01.05,+01 18 39.1,6.2,No,,True,https://www.swift.ac.uk/xrt_curves/01073893/
1072990,01072990,GRB210912A,08 39 32.64,+79 13 22.0,7.6,No,,True,https://www.swift.ac.uk/xrt_curves/01072990/
1072706,01072706,SGR Swift J1555.2-5402,15 55 09.07,-54 03 42.5,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01072706/
1071993,01071993,GRB210905A,20 36 11.56,-44 26 22.5,7.0,No,,True,https://www.swift.ac.uk/xrt_curves/01071993/
1071488,01071488,GRB210901A,19 41 06.44,-76 55 35.0,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01071488/
1070298,01070298,BAT_Trigger_1070298,15 55 08.58,-54 03 41.4,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01070298/
1070157,01070157,GRB210824A,15 28 25.26,+11 09 07.0,7.1,No,2.3,True,https://www.swift.ac.uk/xrt_curves/01070157/
1069551,01069551,GRB210820A,01 22 33.52,+04 36 28.3,1.9,Yes,4.9,True,https://www.swift.ac.uk/xrt_curves/01069551/
1069169,01069169,GRB210818A,09 55 26.73,-87 01 30.0,1.9,Yes,3.3,True,https://www.swift.ac.uk/xrt_curves/01069169/
1064421,01064421,GRB210807C,09 34 08.27,-51 24 08.7,7.0,No,,True,https://www.swift.ac.uk/xrt_curves/01064421/
1062150,01062150,GRB210730A,09 58 21.96,+69 41 32.2,8.2,No,,True,https://www.swift.ac.uk/xrt_curves/01062150/
1061687,01061687,GRB210726A,12 53 09.77,+19 11 23.7,1.9,Yes,4.0,True,https://www.swift.ac.uk/xrt_curves/01061687/
1061554,01061554,GRB210725B,12 51 41.26,+17 06 28.9,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01061554/
1061511,01061511,GRB210725A,14 21 29.77,-01 11 35.7,1.9,Yes,5.0,True,https://www.swift.ac.uk/xrt_curves/01061511/
1061482,01061482,GRB210724A,15 09 38.83,-06 17 27.8,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01061482/
1061284,01061284,GRB210723A,08 06 53.12,-32 53 06.4,1.9,Yes,2.6,True,https://www.swift.ac.uk/xrt_curves/01061284/
1061223,01061223,GRB210722A,01 48 07.27,-06 20 50.5,1.9,Yes,2.9,True,https://www.swift.ac.uk/xrt_curves/01061223/
1059881,01059881,GRB210712A,06 29 19.61,-35 22 18.0,1.9,Yes,2.6,True,https://www.swift.ac.uk/xrt_curves/01059881/
1059460,01059460,GRB210708A,11 34 56.83,-49 09 06.3,7.0,No,,True,https://www.swift.ac.uk/xrt_curves/01059460/
1057131,01057131,Swift J1555.2-5402,15 55 08.65,-54 03 40.7,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01057131/
1056757,01056757,GRB210619B,21 18 52.35,+33 51 01.7,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01056757/
1056426,01056426,GRB210618A,,,,,,False,https://www.swift.ac.uk/xrt_curves/01056426/
1054627,01054627,GRB210610A,13 37 07.76,+14 27 54.1,2.1,Yes,4.4,True,https://www.swift.ac.uk/xrt_curves/01054627/
1051453,01051453,GRB210527A,11 29 17.20,+31 37 27.4,3.8,No,3.6,True,https://www.swift.ac.uk/xrt_curves/01051453/
1048783,01048783,GRB210517A,23 52 53.88,-39 06 07.2,2.1,Yes,2.6,True,https://www.swift.ac.uk/xrt_curves/01048783/
1048618,01048618,BAT_Trigger_1048618,00 04 22.13,-14 57 11.7,4.9,No,,True,https://www.swift.ac.uk/xrt_curves/01048618/
1047531,01047531,GRB210509A,23 21 29.88,+06 40 17.2,4.1,No,,True,https://www.swift.ac.uk/xrt_curves/01047531/
1046782,01046782,BAT_Trigger_1046782,,,,,,False,https://www.swift.ac.uk/xrt_curves/01046782/
1045571,01045571,BAT_Trigger_1045571,,,,,,False,https://www.swift.ac.uk/xrt_curves/01045571/
1044426,01044426,GRB210421A,06 59 30.17,+04 55 18.0,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/01044426/
1044382,01044382,BAT_Trigger_1044382,16 57 17.40,+42 34 09.9,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/01044382/
1044236,01044236,BAT_Trigger_1044236,,,,,,False,https://www.swift.ac.uk/xrt_curves/01044236/
1044032,01044032,GRB210419A,05 47 24.97,-65 30 12.0,3.5,No,3.0,True,https://www.swift.ac.uk/xrt_curves/01044032/
1042398,01042398,GRB210411C,19 46 26.01,-39 23 54.9,3.5,No,4.2,True,https://www.swift.ac.uk/xrt_curves/01042398/
1042113,01042113,BAT_Trigger_1042113,17 59 01.00,+45 21 48.2,6.1,No,,True,https://www.swift.ac.uk/xrt_curves/01042113/
1040123,01040123,GRB210402A,13 13 02.07,+44 30 47.4,3.5,No,4.8,True,https://www.swift.ac.uk/xrt_curves/01040123/
1038247,01038247,GRB210323A,21 11 47.04,+25 22 12.1,3.5,No,2.5,True,https://www.swift.ac.uk/xrt_curves/01038247/
1037828,01037828,GRB210321A,05 51 35.04,+70 07 50.5,3.6,No,2.9,True,https://www.swift.ac.uk/xrt_curves/01037828/
1037339,01037339,GRB210318A,02 15 42.32,-37 46 38.4,2.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01037339/
1035922,01035922,GRB210305A,21 19 14.53,+34 33 16.2,2.1,Yes,4.0,True,https://www.swift.ac.uk/xrt_curves/01035922/
1036139,01036139,GRB210307A,07 56 57.39,-66 58 13.7,4.5,No,,True,https://www.swift.ac.uk/xrt_curves/01036139/
1036227,01036227,GRB210308A,04 28 17.90,+37 26 02.7,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/01036227/
1034721,01034721,GRB210226A,08 16 27.48,+57 35 02.2,2.1,Yes,3.3,True,https://www.swift.ac.uk/xrt_curves/01034721/
1034325,01034325,BAT_Trigger_1034325,10 18 25.47,-14 55 54.0,2.0,Yes,3.2,True,https://www.swift.ac.uk/xrt_curves/01034325/
1033264,01033264,GRB210217A,06 30 20.10,+68 43 30.5,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/01033264/
1033144,01033144,BAT_Trigger_1033144,18 30 41.49,-06 45 15.8,4.2,No,2.8,True,https://www.swift.ac.uk/xrt_curves/01033144/
1032350,01032350,BAT_Trigger_1032350,18 30 41.62,-06 45 14.8,2.0,Yes,2.7,True,https://www.swift.ac.uk/xrt_curves/01032350/
1032183,01032183,GRB210212A,04 49 03.99,+07 16 09.5,3.8,Yes,,True,https://www.swift.ac.uk/xrt_curves/01032183/
1032024,01032024,GRB210211A,17 57 44.99,-46 15 57.7,3.4,Yes,3.2,True,https://www.swift.ac.uk/xrt_curves/01032024/
1031728,01031728,GRB210210A,17 31 04.92,+14 39 50.3,3.5,No,4.3,True,https://www.swift.ac.uk/xrt_curves/01031728/
1031636,01031636,GRB210209A,21 52 29.72,+43 33 25.6,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/01031636/
1030629,01030629,GRB210205A,23 08 53.13,+56 17 39.4,2.6,Yes,,True,https://www.swift.ac.uk/xrt_curves/01030629/
1016881,01016881,GRB210112A,14 36 01.18,+33 03 17.3,3.5,No,2.1,True,https://www.swift.ac.uk/xrt_curves/01016881/
1015919,01015919,GRB210104B,03 34 12.81,+37 55 49.4,2.1,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/01015919/
1015615,01015615,BAT_Trigger_1015615,,,,,,False,https://www.swift.ac.uk/xrt_curves/01015615/
1015088,01015088,GRB201229A,14 02 45.33,+48 11 51.3,2.0,Yes,3.6,True,https://www.swift.ac.uk/xrt_curves/01015088/
1014316,01014316,GRB201223A,08 51 09.31,+71 10 46.1,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/01014316/
1014037,01014037,GRB201221D,11 24 14.09,+42 08 37.5,4.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/01014037/
1014012,01014012,GRB201221B,,,,,,False,https://www.swift.ac.uk/xrt_curves/01014012/
1013852,01013852,GRB201221A,14 17 55.28,-45 24 59.3,2.3,Yes,2.4,True,https://www.swift.ac.uk/xrt_curves/01013852/
1013243,01013243,GRB201216C,01 05 29.07,+16 31 00.0,3.5,No,2.0,True,https://www.swift.ac.uk/xrt_curves/01013243/
1011980,01011980,GRB201209A,01 32 21.84,-01 45 13.0,3.5,No,2.6,True,https://www.swift.ac.uk/xrt_curves/01011980/
1009679,01009679,GRB201128A,14 52 26.00,+26 41 03.8,2.6,Yes,,True,https://www.swift.ac.uk/xrt_curves/01009679/
1006917,01006917,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/01006917/
1005428,01005428,SGR 1830-0645,18 30 41.63,-06 45 17.6,2.0,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/01005428/
1004219,01004219,BAT_Trigger_1004219,18 30 41.70,-06 45 18.1,2.2,Yes,4.3,True,https://www.swift.ac.uk/xrt_curves/01004219/
1003002,01003002,GRB201029A,15 18 19.67,+44 27 35.6,3.5,No,3.2,True,https://www.swift.ac.uk/xrt_curves/01003002/
1002158,01002158,GRB201027A,10 23 52.80,-05 30 36.2,2.0,Yes,3.1,True,https://www.swift.ac.uk/xrt_curves/01002158/
1002103,01002103,GRB201026A,13 06 57.01,+83 46 59.3,3.9,No,2.5,True,https://www.swift.ac.uk/xrt_curves/01002103/
1001514,01001514,GRB201024A,08 23 48.50,+03 21 13.7,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/01001514/
1001130,01001130,GRB201021C,00 50 07.06,-55 51 57.9,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/01001130/
1000926,01000926,GRB201020A,17 24 54.68,+31 25 43.8,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/01000926/
1000613,01000613,GRB201017A,02 26 28.50,+66 40 43.4,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/01000613/
1000452,01000452,GRB201015A,23 37 16.95,+53 24 52.6,3.8,No,,True,https://www.swift.ac.uk/xrt_curves/01000452/
1000255,01000255,GRB201014A,,,,,,False,https://www.swift.ac.uk/xrt_curves/01000255/
999948,00999948,GRB201013A,07 09 34.15,+57 02 06.9,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/00999948/
999571,00999571,GRB201010A,18 30 40.85,-06 45 17.3,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00999571/
998907,00998907,GRB201006A,04 07 34.33,+65 09 54.0,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00998907/
998344,00998344,GRB201001A,07 20 19.38,-02 12 37.4,4.4,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00998344/
997453,00997453,GRB200925B,16 27 08.83,+78 23 25.5,2.0,Yes,2.4,True,https://www.swift.ac.uk/xrt_curves/00997453/
997024,00997024,GRB200922A,19 47 49.02,-55 12 08.8,4.2,No,,True,https://www.swift.ac.uk/xrt_curves/00997024/
996184,00996184,GRB200917A,15 42 53.86,-04 42 04.9,2.1,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00996184/
995004,00995004,GRB200907B,05 56 06.93,+06 54 22.8,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00995004/
994856,00994856,GRB200906A,18 09 05.70,+67 52 46.1,2.3,Yes,2.6,True,https://www.swift.ac.uk/xrt_curves/00994856/
994143,00994143,GRB200901A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00994143/
992444,00992444,GRB200821A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00992444/
992099,00992099,GRB200819A,01 25 41.76,+63 03 40.9,2.6,Yes,,True,https://www.swift.ac.uk/xrt_curves/00992099/
990358,00990358,BAT_Trigger_990358,,,,,,False,https://www.swift.ac.uk/xrt_curves/00990358/
989458,00989458,GRB200816A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00989458/
987016,00987016,GRB200806A,03 31 43.62,+37 04 42.4,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/00987016/
984929,00984929,GRB200729A,12 17 30.62,+45 35 37.8,3.5,No,2.1,True,https://www.swift.ac.uk/xrt_curves/00984929/
982707,00982707,GRB200716C,13 04 02.40,+29 38 42.6,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/00982707/
982201,00982201,GRB200713A,05 07 47.81,-32 48 51.7,2.7,Yes,,True,https://www.swift.ac.uk/xrt_curves/00982201/
981957,00981957,GRB200711A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00981957/
980513,00980513,BAT_Trigger_980513,18 18 00.35,-16 07 53.5,2.7,Yes,,True,https://www.swift.ac.uk/xrt_curves/00980513/
980210,00980210,GRB200630A,06 05 19.27,-60 45 08.3,2.4,Yes,4.6,True,https://www.swift.ac.uk/xrt_curves/00980210/
974942,00974942,GRB200529A,15 55 03.77,-11 04 19.7,5.2,No,,True,https://www.swift.ac.uk/xrt_curves/00974942/
973628,00973628,GRB200522A,00 22 43.76,-00 16 56.7,3.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/00973628/
972614,00972614,GRB200516A,18 18 00.23,-16 07 53.0,3.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00972614/
971846,00971846,GRB200512A,00 29 39.57,-02 12 36.4,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/00971846/
970886,00970886,GRB200509A,07 45 41.56,-04 37 51.7,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/00970886/
969823,00969823,GRB200506A,18 18 00.25,-16 07 52.7,3.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00969823/
967774,00967774,GRB200425A,05 40 52.69,-13 26 06.8,2.5,Yes,,True,https://www.swift.ac.uk/xrt_curves/00967774/
966554,00966554,GRB200416A,22 22 47.78,-07 31 05.4,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/00966554/
965784,00965784,GRB200411A,03 10 39.36,-52 19 07.1,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/00965784/
965638,00965638,GRB200410A,19 58 34.98,+51 46 53.6,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00965638/
965484,00965484,GRB200409A,04 02 08.79,-50 13 30.1,2.1,Yes,2.6,True,https://www.swift.ac.uk/xrt_curves/00965484/
963260,00963260,GRB200324A,14 50 41.30,+35 56 27.8,3.5,No,2.4,True,https://www.swift.ac.uk/xrt_curves/00963260/
960986,00960986,GRB200312A,18 18 00.23,-16 07 51.4,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00960986/
960102,00960102,GRB200306C,13 14 13.36,+11 16 12.3,3.5,No,4.6,True,https://www.swift.ac.uk/xrt_curves/00960102/
959917,00959917,BAT_Trigger_959917,06 44 25.20,-62 00 20.9,3.6,Yes,,True,https://www.swift.ac.uk/xrt_curves/00959917/
959431,00959431,GRB200303A,14 10 52.63,+51 21 33.3,3.5,No,2.0,True,https://www.swift.ac.uk/xrt_curves/00959431/
958733,00958733,GRB200228A,16 48 11.35,+16 59 06.2,5.7,No,,True,https://www.swift.ac.uk/xrt_curves/00958733/
958592,00958592,GRB200227A,03 45 43.96,+09 28 56.6,3.5,No,2.3,True,https://www.swift.ac.uk/xrt_curves/00958592/
958141,00958141,GRB200224A,16 35 04.20,+41 36 45.1,2.8,Yes,,True,https://www.swift.ac.uk/xrt_curves/00958141/
957271,00957271,GRB200219A,22 50 33.14,-59 07 10.8,2.3,Yes,2.8,True,https://www.swift.ac.uk/xrt_curves/00957271/
956824,00956824,GRB200216B,10 41 44.25,+19 28 32.6,2.0,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00956824/
956639,00956639,GRB200215A,02 16 19.05,+12 46 13.2,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00956639/
954840,00954840,GRB200207A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00954840/
954519,00954519,GRB200205B,07 11 09.12,-56 29 15.0,2.8,Yes,,True,https://www.swift.ac.uk/xrt_curves/00954519/
952791,00952791,GRB200127A,19 40 46.59,+44 54 01.3,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/00952791/
950330,00950330,GRB200122A,14 00 04.07,+27 32 58.9,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/00950330/
948361,00948361,GRB200109A,20 28 30.21,+52 59 35.5,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00948361/
948219,00948219,GRB200107A,07 07 42.16,-83 43 08.0,21.3,No,,True,https://www.swift.ac.uk/xrt_curves/00948219/
946476,00946476,GRB191228A,00 21 23.20,-08 40 57.1,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00946476/
945344,00945344,GRB191220A,18 45 31.19,+26 39 20.9,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00945344/
939079,00939079,GRB191123A,14 21 02.89,+22 51 35.0,2.0,Yes,3.3,True,https://www.swift.ac.uk/xrt_curves/00939079/
938899,00938899,GRB191122A,03 37 04.86,-32 11 10.9,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00938899/
937114,00937114,BAT_Trigger_937114,,,,,,False,https://www.swift.ac.uk/xrt_curves/00937114/
933515,00933515,GRB191106A,17 57 20.55,+46 02 06.9,2.3,Yes,4.1,True,https://www.swift.ac.uk/xrt_curves/00933515/
932742,00932742,GRB191101A,16 47 20.97,+43 44 26.3,2.1,Yes,4.2,True,https://www.swift.ac.uk/xrt_curves/00932742/
932608,00932608,GRB191031D,18 53 09.36,+47 38 38.2,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00932608/
932595,00932595,GRB191031C,07 43 29.01,-62 19 30.5,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00932595/
932058,00932058,GRB191029A,23 28 38.27,-40 30 02.2,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00932058/
931484,00931484,BAT_Trigger_931484,,,,,,False,https://www.swift.ac.uk/xrt_curves/00931484/
931384,00931384,GRB191025A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00931384/
931242,00931242,GRB191024A,00 40 27.21,-67 08 35.0,2.6,Yes,,True,https://www.swift.ac.uk/xrt_curves/00931242/
930285,00930285,GRB191019A,22 40 05.87,-17 19 42.3,2.8,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00930285/
929981,00929981,GRB191017B,16 20 29.89,-73 32 26.0,2.1,Yes,4.8,True,https://www.swift.ac.uk/xrt_curves/00929981/
928924,00928924,GRB191011A,02 58 54.73,-27 50 44.3,2.0,Yes,3.2,True,https://www.swift.ac.uk/xrt_curves/00928924/
927839,00927839,GRB191004B,03 16 48.93,-39 38 05.4,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00927839/
927825,00927825,GRB191004A,02 06 40.68,-36 56 00.5,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/00927825/
922968,00922968,GRB190829A,02 58 10.57,-08 57 29.1,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00922968/
922808,00922808,GRB190828B,16 47 19.53,+27 16 49.9,2.0,Yes,4.1,True,https://www.swift.ac.uk/xrt_curves/00922808/
922107,00922107,GRB190824A,14 21 13.12,-41 53 38.4,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00922107/
921722,00921722,GRB190821A,16 40 13.11,-34 00 25.9,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00921722/
915381,00915381,GRB190719A,16 00 49.68,+12 59 59.6,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00915381/
915091,00915091,GRB190718A,22 26 18.19,-41 12 15.0,2.1,Yes,3.9,True,https://www.swift.ac.uk/xrt_curves/00915091/
913302,00913302,GRB190706B,07 09 50.78,-29 33 09.1,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00913302/
912310,00912310,GRB190701A,01 52 19.56,+58 54 34.3,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00912310/
912239,00912239,GRB190630B,19 35 31.02,-32 44 34.4,3.7,No,4.1,True,https://www.swift.ac.uk/xrt_curves/00912239/
911609,00911609,GRB190627A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00911609/
911102,00911102,GRB190624A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00911102/
908329,00908329,GRB190613B,20 21 43.69,-04 38 50.4,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00908329/
908288,00908288,GRB190613A,12 10 07.16,+67 14 07.2,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00908288/
907950,00907950,GRB190611A,21 38 53.59,-56 04 28.0,2.1,Yes,2.9,True,https://www.swift.ac.uk/xrt_curves/00907950/
906654,00906654,GRB190604B,19 50 09.92,-32 58 41.4,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00906654/
904394,00904394,GRB190519A,07 39 04.14,-38 48 18.7,2.0,Yes,2.7,True,https://www.swift.ac.uk/xrt_curves/00904394/
903845,00903845,GRB190515A,06 35 23.73,+52 19 00.4,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00903845/
903158,00903158,GRB190511A,08 25 46.76,-20 15 35.2,3.9,No,,True,https://www.swift.ac.uk/xrt_curves/00903158/
900730,00900730,GRB190427A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00900730/
899979,00899979,GRB190422A,12 08 08.29,-60 13 28.9,2.1,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00899979/
897653,00897653,GRB190409A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00897653/
895503,00895503,GRB190327A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00895503/
895479,00895479,GRO J2058+42,20 58 47.44,+41 46 35.3,2.1,Yes,2.7,True,https://www.swift.ac.uk/xrt_curves/00895479/
894718,00894718,GRB190324A,03 18 28.90,-47 12 43.7,3.6,No,2.0,True,https://www.swift.ac.uk/xrt_curves/00894718/
894557,00894557,BAT_Trigger_894557,02 40 31.89,+61 13 44.6,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00894557/
894268,00894268,BAT_Trigger_894268,20 58 47.70,+41 46 27.6,4.6,No,,True,https://www.swift.ac.uk/xrt_curves/00894268/
893808,00893808,GRB190320A,07 51 23.83,-45 53 17.0,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00893808/
892607,00892607,GRB190311A,14 08 15.65,+53 30 02.4,2.0,Yes,2.3,True,https://www.swift.ac.uk/xrt_curves/00892607/
889785,00889785,GRB190220A,22 00 38.56,-76 40 51.9,2.2,Yes,3.9,True,https://www.swift.ac.uk/xrt_curves/00889785/
889748,00889748,GRB190219A,12 38 30.33,+76 36 46.2,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00889748/
889483,00889483,GRB190218A,18 58 34.70,-08 14 14.8,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00889483/
889443,00889443,BAT_Trigger_889443,19 58 27.42,+35 10 42.1,4.0,No,,True,https://www.swift.ac.uk/xrt_curves/00889443/
888648,00888648,GRB190211A,13 06 38.16,+41 58 02.0,3.5,No,3.7,True,https://www.swift.ac.uk/xrt_curves/00888648/
887579,00887579,GRB190204A,23 25 54.66,+54 52 35.3,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00887579/
887217,00887217,GRB190202A,11 06 00.33,+09 22 34.1,3.7,No,3.2,True,https://www.swift.ac.uk/xrt_curves/00887217/
885314,00885314,GRB190123A,03 32 52.97,+45 31 27.3,4.0,No,,True,https://www.swift.ac.uk/xrt_curves/00885314/
883818,00883818,GRB190114B,11 39 29.65,+18 53 32.4,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00883818/
883600,00883600,GRB190114A,04 22 10.54,+02 11 28.6,2.0,Yes,3.8,True,https://www.swift.ac.uk/xrt_curves/00883600/
882809,00882809,GRB190109B,03 41 56.88,+63 35 31.2,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00882809/
